Timestamp;Value;Medicion;Axis
2024-10-18 02:40:00+00:00;0.147865;acceleration;y
2024-10-18 02:40:00+00:00;0.184746;acceleration;z
2024-10-18 02:50:00+00:00;0.10132;acceleration;x
2024-10-18 02:50:00+00:00;0.135197;acceleration;y
2024-10-18 02:50:00+00:00;0.169219;acceleration;z
2024-10-18 03:00:00+00:00;0.132336;acceleration;x
2024-10-18 03:00:00+00:00;0.147227;acceleration;y
2024-10-18 03:00:00+00:00;0.169218;acceleration;z
2024-10-18 03:10:00+00:00;0.100342;acceleration;x
2024-10-18 03:10:00+00:00;0.119605;acceleration;y
2024-10-18 03:10:00+00:00;0.230058;acceleration;z
2024-10-18 03:20:00+00:00;0.136285;acceleration;x
2024-10-18 03:20:00+00:00;0.125095;acceleration;y
2024-10-18 03:20:00+00:00;0.231741;acceleration;z
2024-10-18 03:30:00+00:00;0.120627;acceleration;x
2024-10-18 03:30:00+00:00;0.143637;acceleration;y
2024-10-18 03:30:00+00:00;0.205269;acceleration;z
2024-10-18 03:40:00+00:00;0.138303;acceleration;x
2024-10-18 03:40:00+00:00;0.145481;acceleration;y
2024-10-18 03:40:00+00:00;0.185783;acceleration;z
2024-10-18 03:50:00+00:00;0.146523;acceleration;x
2024-10-18 03:50:00+00:00;0.139615;acceleration;y
2024-10-18 03:50:00+00:00;0.243443;acceleration;z
2024-10-18 04:00:00+00:00;0.120747;acceleration;x
2024-10-18 04:00:00+00:00;0.114075;acceleration;y
2024-10-18 04:00:00+00:00;0.22949;acceleration;z
2024-10-18 04:10:00+00:00;0.123388;acceleration;x
2024-10-18 04:10:00+00:00;0.106451;acceleration;y
2024-10-18 04:10:00+00:00;0.226638;acceleration;z
2024-10-18 04:20:00+00:00;0.101872;acceleration;x
2024-10-18 04:20:00+00:00;0.146088;acceleration;y
2024-10-18 04:20:00+00:00;0.256434;acceleration;z
2024-10-18 04:30:00+00:00;0.123669;acceleration;x
2024-10-18 04:30:00+00:00;0.115037;acceleration;y
2024-10-18 04:30:00+00:00;0.213939;acceleration;z
2024-10-18 04:40:00+00:00;0.123276;acceleration;x
2024-10-18 04:40:00+00:00;0.122723;acceleration;y
2024-10-18 04:40:00+00:00;0.221571;acceleration;z
2024-10-18 04:50:00+00:00;0.117689;acceleration;x
2024-10-18 04:50:00+00:00;0.148104;acceleration;y
2024-10-18 04:50:00+00:00;0.204567;acceleration;z
2024-10-18 05:00:00+00:00;0.127788;acceleration;x
2024-10-18 05:00:00+00:00;0.134817;acceleration;y
2024-10-18 05:00:00+00:00;0.1852;acceleration;z
2024-10-18 05:10:00+00:00;0.132118;acceleration;x
2024-10-18 05:10:00+00:00;0.137061;acceleration;y
2024-10-18 05:10:00+00:00;0.189362;acceleration;z
2024-10-18 05:20:00+00:00;0.138795;acceleration;x
2024-10-18 05:20:00+00:00;0.113905;acceleration;y
2024-10-18 05:20:00+00:00;0.204621;acceleration;z
2024-10-18 05:30:00+00:00;0.114768;acceleration;x
2024-10-18 05:30:00+00:00;0.123903;acceleration;y
2024-10-18 05:30:00+00:00;0.224548;acceleration;z
2024-10-18 05:40:00+00:00;0.149267;acceleration;x
2024-10-18 05:40:00+00:00;0.11081;acceleration;y
2024-10-18 05:40:00+00:00;0.192383;acceleration;z
2024-10-18 05:50:00+00:00;0.126972;acceleration;x
2024-10-18 05:50:00+00:00;0.105937;acceleration;y
2024-10-18 05:50:00+00:00;0.187382;acceleration;z
2024-10-18 06:00:00+00:00;0.131475;acceleration;x
2024-10-18 06:00:00+00:00;0.114028;acceleration;y
2024-10-18 06:00:00+00:00;0.217413;acceleration;z
2024-10-18 06:10:00+00:00;0.120696;acceleration;x
2024-10-18 06:10:00+00:00;0.132399;acceleration;y
2024-10-18 06:10:00+00:00;0.226863;acceleration;z
2024-10-18 06:20:00+00:00;0.142371;acceleration;x
2024-10-18 06:20:00+00:00;0.134118;acceleration;y
2024-10-18 06:20:00+00:00;0.257283;acceleration;z
2024-10-18 06:30:00+00:00;0.102934;acceleration;x
2024-10-18 06:30:00+00:00;0.129452;acceleration;y
2024-10-18 06:30:00+00:00;0.223695;acceleration;z
2024-10-18 06:40:00+00:00;0.107295;acceleration;x
2024-10-18 06:40:00+00:00;0.149634;acceleration;y
2024-10-18 06:40:00+00:00;0.22639;acceleration;z
2024-10-18 06:50:00+00:00;0.131353;acceleration;x
2024-10-18 06:50:00+00:00;0.14332;acceleration;y
2024-10-18 06:50:00+00:00;0.216105;acceleration;z
2024-10-18 07:00:00+00:00;0.123947;acceleration;x
2024-10-18 07:00:00+00:00;0.134385;acceleration;y
2024-10-18 07:00:00+00:00;0.243925;acceleration;z
2024-10-18 07:10:00+00:00;0.148753;acceleration;x
2024-10-18 07:10:00+00:00;0.14362;acceleration;y
2024-10-18 07:10:00+00:00;0.18164;acceleration;z
2024-10-18 07:20:00+00:00;0.11479;acceleration;x
2024-10-18 07:20:00+00:00;0.148436;acceleration;y
2024-10-18 07:20:00+00:00;0.183325;acceleration;z
2024-10-18 07:30:00+00:00;0.102085;acceleration;x
2024-10-18 07:30:00+00:00;0.102641;acceleration;y
2024-10-18 07:30:00+00:00;0.152894;acceleration;z
2024-10-18 07:40:00+00:00;0.143459;acceleration;x
2024-10-18 07:40:00+00:00;0.137657;acceleration;y
2024-10-18 07:40:00+00:00;0.195787;acceleration;z
2024-10-18 07:50:00+00:00;0.130884;acceleration;x
2024-10-18 07:50:00+00:00;0.136111;acceleration;y
2024-10-18 07:50:00+00:00;0.228125;acceleration;z
2024-10-18 08:00:00+00:00;0.12086;acceleration;x
2024-10-18 08:00:00+00:00;0.124339;acceleration;y
2024-10-18 08:00:00+00:00;0.19331;acceleration;z
2024-10-18 08:10:00+00:00;0.107506;acceleration;x
2024-10-18 08:10:00+00:00;0.132288;acceleration;y
2024-10-18 08:10:00+00:00;0.22031;acceleration;z
2024-10-18 08:20:00+00:00;0.121042;acceleration;x
2024-10-18 08:20:00+00:00;0.116666;acceleration;y
2024-10-18 08:20:00+00:00;0.168914;acceleration;z
2024-10-18 08:30:00+00:00;0.120661;acceleration;x
2024-10-18 08:30:00+00:00;0.141369;acceleration;y
2024-10-18 08:30:00+00:00;0.203052;acceleration;z
2024-10-18 08:40:00+00:00;0.140953;acceleration;x
2024-10-18 08:40:00+00:00;0.1122;acceleration;y
2024-10-18 08:40:00+00:00;0.256721;acceleration;z
2024-10-18 08:50:00+00:00;0.108723;acceleration;x
2024-10-18 08:50:00+00:00;0.133072;acceleration;y
2024-10-18 08:50:00+00:00;0.203686;acceleration;z
2024-10-18 09:00:00+00:00;0.138596;acceleration;x
2024-10-18 09:00:00+00:00;0.111646;acceleration;y
2024-10-18 09:00:00+00:00;0.168856;acceleration;z
2024-10-18 09:10:00+00:00;0.100392;acceleration;x
2024-10-18 09:10:00+00:00;0.143916;acceleration;y
2024-10-18 09:10:00+00:00;0.181109;acceleration;z
2024-10-18 09:20:00+00:00;0.142736;acceleration;x
2024-10-18 09:20:00+00:00;0.102504;acceleration;y
2024-10-18 09:20:00+00:00;0.184715;acceleration;z
2024-10-18 09:30:00+00:00;0.138125;acceleration;x
2024-10-18 09:30:00+00:00;0.110244;acceleration;y
2024-10-18 09:30:00+00:00;0.175199;acceleration;z
2024-10-18 09:40:00+00:00;0.11924;acceleration;x
2024-10-18 09:40:00+00:00;0.127296;acceleration;y
2024-10-18 09:40:00+00:00;0.211558;acceleration;z
2024-10-18 09:50:00+00:00;0.129666;acceleration;x
2024-10-18 09:50:00+00:00;0.137768;acceleration;y
2024-10-18 09:50:00+00:00;0.171919;acceleration;z
2024-10-18 10:00:00+00:00;0.109831;acceleration;x
2024-10-18 10:00:00+00:00;0.140121;acceleration;y
2024-10-18 10:00:00+00:00;0.189409;acceleration;z
2024-10-18 10:10:00+00:00;0.100954;acceleration;x
2024-10-18 10:10:00+00:00;0.139617;acceleration;y
2024-10-18 10:10:00+00:00;0.194458;acceleration;z
2024-10-18 10:20:00+00:00;0.144711;acceleration;x
2024-10-18 10:20:00+00:00;0.114457;acceleration;y
2024-10-18 10:20:00+00:00;0.232962;acceleration;z
2024-10-18 10:30:00+00:00;0.1479;acceleration;x
2024-10-18 10:30:00+00:00;0.115052;acceleration;y
2024-10-18 10:30:00+00:00;0.225544;acceleration;z
2024-10-18 10:40:00+00:00;0.136511;acceleration;x
2024-10-18 10:40:00+00:00;0.139768;acceleration;y
2024-10-18 10:40:00+00:00;0.23954;acceleration;z
2024-10-18 10:50:00+00:00;0.130121;acceleration;x
2024-10-18 10:50:00+00:00;0.136616;acceleration;y
2024-10-18 10:50:00+00:00;0.208141;acceleration;z
2024-10-18 11:00:00+00:00;0.1253;acceleration;x
2024-10-18 11:00:00+00:00;0.112699;acceleration;y
2024-10-18 11:00:00+00:00;0.230366;acceleration;z
2024-10-18 11:10:00+00:00;0.138371;acceleration;x
2024-10-18 11:10:00+00:00;0.137213;acceleration;y
2024-10-18 11:10:00+00:00;0.243923;acceleration;z
2024-10-18 11:20:00+00:00;0.113225;acceleration;x
2024-10-18 11:20:00+00:00;0.145147;acceleration;y
2024-10-18 11:20:00+00:00;0.204322;acceleration;z
2024-10-18 11:30:00+00:00;0.144639;acceleration;x
2024-10-18 11:30:00+00:00;0.1011;acceleration;y
2024-10-18 11:30:00+00:00;0.187783;acceleration;z
2024-10-18 11:40:00+00:00;0.131749;acceleration;x
2024-10-18 11:40:00+00:00;0.145662;acceleration;y
2024-10-18 11:40:00+00:00;0.188991;acceleration;z
2024-10-18 11:50:00+00:00;0.110846;acceleration;x
2024-10-18 11:50:00+00:00;0.106393;acceleration;y
2024-10-18 11:50:00+00:00;0.215546;acceleration;z
2024-10-18 12:00:00+00:00;0.149641;acceleration;x
2024-10-18 12:00:00+00:00;0.148608;acceleration;y
2024-10-18 12:00:00+00:00;0.232567;acceleration;z
2024-10-18 12:10:00+00:00;0.143612;acceleration;x
2024-10-18 12:10:00+00:00;0.128382;acceleration;y
2024-10-18 12:10:00+00:00;0.23601;acceleration;z
2024-10-18 12:20:00+00:00;0.122374;acceleration;x
2024-10-18 12:20:00+00:00;0.113637;acceleration;y
2024-10-18 12:20:00+00:00;0.189183;acceleration;z
2024-10-18 12:30:00+00:00;0.105723;acceleration;x
2024-10-18 12:30:00+00:00;0.100088;acceleration;y
2024-10-18 12:30:00+00:00;0.160106;acceleration;z
2024-10-18 12:40:00+00:00;0.128238;acceleration;x
2024-10-18 12:40:00+00:00;0.144296;acceleration;y
2024-10-18 12:40:00+00:00;0.222589;acceleration;z
2024-10-18 12:50:00+00:00;0.105916;acceleration;x
2024-10-18 12:50:00+00:00;0.108462;acceleration;y
2024-10-18 12:50:00+00:00;0.22264;acceleration;z
2024-10-18 13:00:00+00:00;0.126072;acceleration;x
2024-10-18 13:00:00+00:00;0.143613;acceleration;y
2024-10-18 13:00:00+00:00;0.192014;acceleration;z
2024-10-18 13:10:00+00:00;0.103395;acceleration;x
2024-10-18 13:10:00+00:00;0.125035;acceleration;y
2024-10-18 13:10:00+00:00;0.160765;acceleration;z
2024-10-18 13:20:00+00:00;0.101723;acceleration;x
2024-10-18 13:20:00+00:00;0.11857;acceleration;y
2024-10-18 13:20:00+00:00;0.200381;acceleration;z
2024-10-18 13:30:00+00:00;0.133345;acceleration;x
2024-10-18 13:30:00+00:00;0.119855;acceleration;y
2024-10-18 13:30:00+00:00;0.152042;acceleration;z
2024-10-18 13:40:00+00:00;0.121019;acceleration;x
2024-10-18 13:40:00+00:00;0.133184;acceleration;y
2024-10-18 13:40:00+00:00;0.188485;acceleration;z
2024-10-18 13:50:00+00:00;0.14451;acceleration;x
2024-10-18 13:50:00+00:00;0.122637;acceleration;y
2024-10-18 13:50:00+00:00;0.191432;acceleration;z
2024-10-18 14:00:00+00:00;0.101492;acceleration;x
2024-10-18 14:00:00+00:00;0.118306;acceleration;y
2024-10-18 14:00:00+00:00;0.23127;acceleration;z
2024-10-18 14:10:00+00:00;0.141878;acceleration;x
2024-10-18 14:10:00+00:00;0.147546;acceleration;y
2024-10-18 14:10:00+00:00;0.165964;acceleration;z
2024-10-18 14:20:00+00:00;0.123416;acceleration;x
2024-10-18 14:20:00+00:00;0.119073;acceleration;y
2024-10-18 14:20:00+00:00;0.188341;acceleration;z
2024-10-18 14:30:00+00:00;0.115414;acceleration;x
2024-10-18 14:30:00+00:00;0.129086;acceleration;y
2024-10-18 14:30:00+00:00;0.208388;acceleration;z
2024-10-18 14:40:00+00:00;0.10654;acceleration;x
2024-10-18 14:40:00+00:00;0.118755;acceleration;y
2024-10-18 14:40:00+00:00;0.221342;acceleration;z
2024-10-18 14:50:00+00:00;0.126967;acceleration;x
2024-10-18 14:50:00+00:00;0.146726;acceleration;y
2024-10-18 14:50:00+00:00;0.174337;acceleration;z
2024-10-18 15:00:00+00:00;0.145073;acceleration;x
2024-10-18 15:00:00+00:00;0.102785;acceleration;y
2024-10-18 15:00:00+00:00;0.196763;acceleration;z
2024-10-18 15:10:00+00:00;0.121701;acceleration;x
2024-10-18 15:10:00+00:00;0.144212;acceleration;y
2024-10-18 15:10:00+00:00;0.244837;acceleration;z
2024-10-18 15:20:00+00:00;0.101502;acceleration;x
2024-10-18 15:20:00+00:00;0.148753;acceleration;y
2024-10-18 15:20:00+00:00;0.173503;acceleration;z
2024-10-18 15:30:00+00:00;0.110858;acceleration;x
2024-10-18 15:30:00+00:00;0.119349;acceleration;y
2024-10-18 15:30:00+00:00;0.183793;acceleration;z
2024-10-18 15:40:00+00:00;0.143435;acceleration;x
2024-10-18 15:40:00+00:00;0.110581;acceleration;y
2024-10-18 15:40:00+00:00;0.181859;acceleration;z
2024-10-18 15:50:00+00:00;0.137006;acceleration;x
2024-10-18 15:50:00+00:00;0.118148;acceleration;y
2024-10-18 15:50:00+00:00;0.216929;acceleration;z
2024-10-18 16:00:00+00:00;0.117859;acceleration;x
2024-10-18 16:00:00+00:00;0.127126;acceleration;y
2024-10-18 16:00:00+00:00;0.190749;acceleration;z
2024-10-18 16:10:00+00:00;0.134845;acceleration;x
2024-10-18 16:10:00+00:00;0.131609;acceleration;y
2024-10-18 16:10:00+00:00;0.203504;acceleration;z
2024-10-18 16:20:00+00:00;0.125344;acceleration;x
2024-10-18 16:20:00+00:00;0.108735;acceleration;y
2024-10-18 16:20:00+00:00;0.168309;acceleration;z
2024-10-18 16:30:00+00:00;0.129308;acceleration;x
2024-10-18 16:30:00+00:00;0.117667;acceleration;y
2024-10-18 16:30:00+00:00;0.157124;acceleration;z
2024-10-18 16:40:00+00:00;0.125709;acceleration;x
2024-10-18 16:40:00+00:00;0.142903;acceleration;y
2024-10-18 16:40:00+00:00;0.177546;acceleration;z
2024-10-18 16:50:00+00:00;0.115427;acceleration;x
2024-10-18 16:50:00+00:00;0.113201;acceleration;y
2024-10-18 16:50:00+00:00;0.256047;acceleration;z
2024-10-18 17:00:00+00:00;0.110599;acceleration;x
2024-10-18 17:00:00+00:00;0.103386;acceleration;y
2024-10-18 17:00:00+00:00;0.181301;acceleration;z
2024-10-18 17:10:00+00:00;0.133835;acceleration;x
2024-10-18 17:10:00+00:00;0.108939;acceleration;y
2024-10-18 17:10:00+00:00;0.227502;acceleration;z
2024-10-18 17:20:00+00:00;0.132722;acceleration;x
2024-10-18 17:20:00+00:00;0.145;acceleration;y
2024-10-18 17:20:00+00:00;0.16729;acceleration;z
2024-10-18 17:30:00+00:00;0.146615;acceleration;x
2024-10-18 17:30:00+00:00;0.106915;acceleration;y
2024-10-18 17:30:00+00:00;0.180556;acceleration;z
2024-10-18 17:40:00+00:00;0.126607;acceleration;x
2024-10-18 17:40:00+00:00;0.110738;acceleration;y
2024-10-18 17:40:00+00:00;0.240805;acceleration;z
2024-10-18 17:50:00+00:00;0.103438;acceleration;x
2024-10-18 17:50:00+00:00;0.146601;acceleration;y
2024-10-18 17:50:00+00:00;0.217626;acceleration;z
2024-10-18 18:00:00+00:00;0.103517;acceleration;x
2024-10-18 18:00:00+00:00;0.139958;acceleration;y
2024-10-18 18:00:00+00:00;0.262439;acceleration;z
2024-10-18 18:10:00+00:00;0.147189;acceleration;x
2024-10-18 18:10:00+00:00;0.102236;acceleration;y
2024-10-18 18:10:00+00:00;0.199552;acceleration;z
2024-10-18 18:20:00+00:00;0.107397;acceleration;x
2024-10-18 18:20:00+00:00;0.141345;acceleration;y
2024-10-18 18:20:00+00:00;0.192407;acceleration;z
2024-10-18 18:30:00+00:00;0.146958;acceleration;x
2024-10-18 18:30:00+00:00;0.109716;acceleration;y
2024-10-18 18:30:00+00:00;0.167946;acceleration;z
2024-10-18 18:40:00+00:00;0.117798;acceleration;x
2024-10-18 18:40:00+00:00;0.146078;acceleration;y
2024-10-18 18:40:00+00:00;0.196452;acceleration;z
2024-10-18 18:50:00+00:00;0.129286;acceleration;x
2024-10-18 18:50:00+00:00;0.105052;acceleration;y
2024-10-18 18:50:00+00:00;0.219073;acceleration;z
2024-10-18 19:00:00+00:00;0.128545;acceleration;x
2024-10-18 19:00:00+00:00;0.126651;acceleration;y
2024-10-18 19:00:00+00:00;0.203761;acceleration;z
2024-10-18 19:10:00+00:00;0.122002;acceleration;x
2024-10-18 19:10:00+00:00;0.149996;acceleration;y
2024-10-18 19:10:00+00:00;0.232914;acceleration;z
2024-10-18 19:20:00+00:00;0.141143;acceleration;x
2024-10-18 19:20:00+00:00;0.125802;acceleration;y
2024-10-18 19:20:00+00:00;0.228602;acceleration;z
2024-10-18 19:30:00+00:00;0.133172;acceleration;x
2024-10-18 19:30:00+00:00;0.111353;acceleration;y
2024-10-18 19:30:00+00:00;0.159525;acceleration;z
2024-10-18 19:40:00+00:00;0.130304;acceleration;x
2024-10-18 19:40:00+00:00;0.13937;acceleration;y
2024-10-18 19:40:00+00:00;0.157553;acceleration;z
2024-10-18 19:50:00+00:00;0.141881;acceleration;x
2024-10-18 19:50:00+00:00;0.105987;acceleration;y
2024-10-18 19:50:00+00:00;0.21019;acceleration;z
2024-10-18 20:00:00+00:00;0.143267;acceleration;x
2024-10-18 20:00:00+00:00;0.114501;acceleration;y
2024-10-18 20:00:00+00:00;0.221417;acceleration;z
2024-10-18 20:10:00+00:00;0.135865;acceleration;x
2024-10-18 20:10:00+00:00;0.14348;acceleration;y
2024-10-18 20:10:00+00:00;0.214131;acceleration;z
2024-10-18 20:20:00+00:00;0.101213;acceleration;x
2024-10-18 20:20:00+00:00;0.125076;acceleration;y
2024-10-18 20:20:00+00:00;0.242543;acceleration;z
2024-10-18 20:30:00+00:00;0.113171;acceleration;x
2024-10-18 20:30:00+00:00;0.114166;acceleration;y
2024-10-18 20:30:00+00:00;0.184231;acceleration;z
2024-10-18 20:40:00+00:00;0.126587;acceleration;x
2024-10-18 20:40:00+00:00;0.129973;acceleration;y
2024-10-18 20:40:00+00:00;0.144839;acceleration;z
2024-10-18 20:50:00+00:00;0.120824;acceleration;x
2024-10-18 20:50:00+00:00;0.113337;acceleration;y
2024-10-18 20:50:00+00:00;0.194993;acceleration;z
2024-10-18 21:00:00+00:00;0.116326;acceleration;x
2024-10-18 21:00:00+00:00;0.135974;acceleration;y
2024-10-18 21:00:00+00:00;0.233263;acceleration;z
2024-10-18 21:10:00+00:00;0.13851;acceleration;x
2024-10-18 21:10:00+00:00;0.1495;acceleration;y
2024-10-18 21:10:00+00:00;0.195886;acceleration;z
2024-10-18 21:20:00+00:00;0.146616;acceleration;x
2024-10-18 21:20:00+00:00;0.10751;acceleration;y
2024-10-18 21:20:00+00:00;0.193922;acceleration;z
2024-10-18 21:30:00+00:00;0.117552;acceleration;x
2024-10-18 21:30:00+00:00;0.144378;acceleration;y
2024-10-18 21:30:00+00:00;0.25219;acceleration;z
2024-10-18 21:40:00+00:00;0.100142;acceleration;x
2024-10-18 21:40:00+00:00;0.115753;acceleration;y
2024-10-18 21:40:00+00:00;0.187934;acceleration;z
2024-10-18 21:50:00+00:00;0.111655;acceleration;x
2024-10-18 21:50:00+00:00;0.10209;acceleration;y
2024-10-18 21:50:00+00:00;0.239651;acceleration;z
2024-10-18 22:00:00+00:00;0.113704;acceleration;x
2024-10-18 22:00:00+00:00;0.136458;acceleration;y
2024-10-18 22:00:00+00:00;0.24471;acceleration;z
2024-10-18 22:10:00+00:00;0.122315;acceleration;x
2024-10-18 22:10:00+00:00;0.144358;acceleration;y
2024-10-18 22:10:00+00:00;0.19638;acceleration;z
2024-10-18 22:20:00+00:00;0.134985;acceleration;x
2024-10-18 22:20:00+00:00;0.103377;acceleration;y
2024-10-18 22:20:00+00:00;0.242604;acceleration;z
2024-10-18 22:30:00+00:00;0.117146;acceleration;x
2024-10-18 22:30:00+00:00;0.123527;acceleration;y
2024-10-18 22:30:00+00:00;0.172399;acceleration;z
2024-10-18 22:40:00+00:00;0.128048;acceleration;x
2024-10-18 22:40:00+00:00;0.111696;acceleration;y
2024-10-18 22:40:00+00:00;0.230315;acceleration;z
2024-10-18 22:50:00+00:00;0.121025;acceleration;x
2024-10-18 22:50:00+00:00;0.10457;acceleration;y
2024-10-18 22:50:00+00:00;0.192561;acceleration;z
2024-10-18 23:00:00+00:00;0.115518;acceleration;x
2024-10-18 23:00:00+00:00;0.11899;acceleration;y
2024-10-18 23:00:00+00:00;0.224338;acceleration;z
2024-10-18 23:10:00+00:00;0.124609;acceleration;x
2024-10-18 23:10:00+00:00;0.120264;acceleration;y
2024-10-18 23:10:00+00:00;0.184059;acceleration;z
2024-10-18 23:20:00+00:00;0.141637;acceleration;x
2024-10-18 23:20:00+00:00;0.100009;acceleration;y
2024-10-18 23:20:00+00:00;0.238058;acceleration;z
2024-10-18 23:30:00+00:00;0.109844;acceleration;x
2024-10-18 23:30:00+00:00;0.103812;acceleration;y
2024-10-18 23:30:00+00:00;0.238482;acceleration;z
2024-10-18 23:40:00+00:00;0.112927;acceleration;x
2024-10-18 23:40:00+00:00;0.104771;acceleration;y
2024-10-18 23:40:00+00:00;0.185797;acceleration;z
2024-10-18 23:50:00+00:00;0.127145;acceleration;x
2024-10-18 23:50:00+00:00;0.119818;acceleration;y
2024-10-18 23:50:00+00:00;0.199646;acceleration;z
2024-10-19 00:00:00+00:00;0.132205;acceleration;x
2024-10-19 00:00:00+00:00;0.109788;acceleration;y
2024-10-19 00:00:00+00:00;0.24953;acceleration;z
2024-10-19 00:10:00+00:00;0.101716;acceleration;x
2024-10-19 00:10:00+00:00;0.115295;acceleration;y
2024-10-19 00:10:00+00:00;0.198489;acceleration;z
2024-10-19 00:20:00+00:00;0.143059;acceleration;x
2024-10-19 00:20:00+00:00;0.133185;acceleration;y
2024-10-19 00:20:00+00:00;0.230734;acceleration;z
2024-10-19 00:30:00+00:00;0.119409;acceleration;x
2024-10-19 00:30:00+00:00;0.104628;acceleration;y
2024-10-19 00:30:00+00:00;0.166098;acceleration;z
2024-10-19 00:40:00+00:00;0.131478;acceleration;x
2024-10-19 00:40:00+00:00;0.130605;acceleration;y
2024-10-19 00:40:00+00:00;0.219364;acceleration;z
2024-10-19 00:50:00+00:00;0.147632;acceleration;x
2024-10-19 00:50:00+00:00;0.114448;acceleration;y
2024-10-19 00:50:00+00:00;0.261801;acceleration;z
2024-10-19 01:00:00+00:00;0.117217;acceleration;x
2024-10-19 01:00:00+00:00;0.132884;acceleration;y
2024-10-19 01:00:00+00:00;0.255581;acceleration;z
2024-10-19 01:10:00+00:00;0.111412;acceleration;x
2024-10-19 01:10:00+00:00;0.147815;acceleration;y
2024-10-19 01:10:00+00:00;0.177288;acceleration;z
2024-10-19 01:20:00+00:00;0.102914;acceleration;x
2024-10-19 01:20:00+00:00;0.124407;acceleration;y
2024-10-19 01:20:00+00:00;0.216317;acceleration;z
2024-10-19 01:30:00+00:00;0.100589;acceleration;x
2024-10-19 01:30:00+00:00;0.128763;acceleration;y
2024-10-19 01:30:00+00:00;0.200837;acceleration;z
2024-10-19 01:40:00+00:00;0.132653;acceleration;x
2024-10-19 01:40:00+00:00;0.114764;acceleration;y
2024-10-19 01:40:00+00:00;0.250384;acceleration;z
2024-10-19 01:50:00+00:00;0.103065;acceleration;x
2024-10-19 01:50:00+00:00;0.141729;acceleration;y
2024-10-19 01:50:00+00:00;0.259663;acceleration;z
2024-10-19 02:00:00+00:00;0.123577;acceleration;x
2024-10-19 02:00:00+00:00;0.100456;acceleration;y
2024-10-19 02:00:00+00:00;0.197253;acceleration;z
2024-10-19 02:10:00+00:00;0.14316;acceleration;x
2024-10-19 02:10:00+00:00;0.117167;acceleration;y
2024-10-19 02:10:00+00:00;0.209758;acceleration;z
2024-10-19 02:20:00+00:00;0.102302;acceleration;x
2024-10-19 02:20:00+00:00;0.13674;acceleration;y
2024-10-19 02:20:00+00:00;0.178119;acceleration;z
2024-10-19 02:30:00+00:00;0.11216;acceleration;x
2024-10-19 02:30:00+00:00;0.137975;acceleration;y
2024-10-19 02:30:00+00:00;0.220243;acceleration;z
2024-10-19 02:40:00+00:00;0.115695;acceleration;x
2024-10-19 02:40:00+00:00;0.139794;acceleration;y
2024-10-19 02:40:00+00:00;0.179832;acceleration;z
2024-10-19 02:50:00+00:00;0.143622;acceleration;x
2024-10-19 02:50:00+00:00;0.117165;acceleration;y
2024-10-19 02:50:00+00:00;0.252453;acceleration;z
2024-10-19 03:00:00+00:00;0.129871;acceleration;x
2024-10-19 03:00:00+00:00;0.148275;acceleration;y
2024-10-19 03:00:00+00:00;0.177524;acceleration;z
2024-10-19 03:10:00+00:00;0.147329;acceleration;x
2024-10-19 03:10:00+00:00;0.126804;acceleration;y
2024-10-19 03:10:00+00:00;0.163369;acceleration;z
2024-10-19 03:20:00+00:00;0.146451;acceleration;x
2024-10-19 03:20:00+00:00;0.14035;acceleration;y
2024-10-19 03:20:00+00:00;0.217498;acceleration;z
2024-10-19 03:30:00+00:00;0.113643;acceleration;x
2024-10-19 03:30:00+00:00;0.13196;acceleration;y
2024-10-19 03:30:00+00:00;0.205399;acceleration;z
2024-10-19 03:40:00+00:00;0.105429;acceleration;x
2024-10-19 03:40:00+00:00;0.137097;acceleration;y
2024-10-19 03:40:00+00:00;0.165868;acceleration;z
2024-10-19 03:50:00+00:00;0.107813;acceleration;x
2024-10-19 03:50:00+00:00;0.131397;acceleration;y
2024-10-19 03:50:00+00:00;0.229018;acceleration;z
2024-10-19 04:00:00+00:00;0.122063;acceleration;x
2024-10-19 04:00:00+00:00;0.11715;acceleration;y
2024-10-19 04:00:00+00:00;0.163487;acceleration;z
2024-10-19 04:10:00+00:00;0.113577;acceleration;x
2024-10-19 04:10:00+00:00;0.141158;acceleration;y
2024-10-19 04:10:00+00:00;0.247622;acceleration;z
2024-10-19 04:20:00+00:00;0.131702;acceleration;x
2024-10-19 04:20:00+00:00;0.132599;acceleration;y
2024-10-19 04:20:00+00:00;0.15511;acceleration;z
2024-10-19 04:30:00+00:00;0.128645;acceleration;x
2024-10-19 04:30:00+00:00;0.144055;acceleration;y
2024-10-19 04:30:00+00:00;0.154858;acceleration;z
2024-10-19 04:40:00+00:00;0.147136;acceleration;x
2024-10-19 04:40:00+00:00;0.119675;acceleration;y
2024-10-19 04:40:00+00:00;0.184183;acceleration;z
2024-10-19 04:50:00+00:00;0.109943;acceleration;x
2024-10-19 04:50:00+00:00;0.116776;acceleration;y
2024-10-19 04:50:00+00:00;0.20441;acceleration;z
2024-10-19 05:00:00+00:00;0.116441;acceleration;x
2024-10-19 05:00:00+00:00;0.127325;acceleration;y
2024-10-19 05:00:00+00:00;0.184927;acceleration;z
2024-10-19 05:10:00+00:00;0.115167;acceleration;x
2024-10-19 05:10:00+00:00;0.102674;acceleration;y
2024-10-19 05:10:00+00:00;0.223017;acceleration;z
2024-10-19 05:20:00+00:00;0.112169;acceleration;x
2024-10-19 05:20:00+00:00;0.125783;acceleration;y
2024-10-19 05:20:00+00:00;0.206376;acceleration;z
